NAME,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LAT,LON,SOURCE,NOTES
fscgye.012-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscnye.010-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsctmg.015-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscgye.013-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fsctmg.048-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.007-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.012-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.009-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.013-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.005-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscemg.007-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.014-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.016-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.018-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscemg.006-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.011-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.012-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.006-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscmmg.008-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.006-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.038-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.020-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.036-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscgye.022-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fsctmg.009-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fttrmg.007-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fsctmg.007-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fttrmg.004-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fscmmg.010-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.035-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fttrmg.005-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fsctmg.033-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscgye.010-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fsctmg.031-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fttrmg.006-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fsctmg.037-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscgye.008-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.023-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fttrmg.001-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fsctmg.008-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fttrmg.003-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fsctmg.034-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.026-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.019-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.032-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscgye.011-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fttrmg.002-,impervious,urban,comp_shingle,measured,34.4118,-119.8709,asd,urban reflectance spectra from santa barbara
fsctmg.025-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fsctmg.021-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
